ALL_DAEs (including priority assigned genes near DAEs)																		
# GO	NS	name	ratio_in_study	ratio_in_pop	p_uncorrected	depth	study_count	enrichment	p_fdr_bh	study_items								
.....GO:0009890	BP	negative regulation of biosynthetic process	70/698	448/7020	0.000111836	5	70	1.571454155	0.021825519	LALB_v3.1_00052, LALB_v3.1_00275, LALB_v3.1_00343, LALB_v3.1_00415, LALB_v3.1_00419, LALB_v3.1_00443, LALB_v3.1_00920, LALB_v3.1_01412, LALB_v3.1_01515, LALB_v3.1_01846, LALB_v3.1_01936, LALB_v3.1_02034, LALB_v3.1_02515, LALB_v3.1_02543, LALB_v3.1_02566, LALB_v3.1_02644, LALB_v3.1_03505, LALB_v3.1_03582, LALB_v3.1_03746, LALB_v3.1_04018, LALB_v3.1_04022, LALB_v3.1_04126, LALB_v3.1_04228, LALB_v3.1_04392, LALB_v3.1_04451, LALB_v3.1_04464, LALB_v3.1_04504, LALB_v3.1_04611, LALB_v3.1_04854, LALB_v3.1_04927, LALB_v3.1_05039, LALB_v3.1_05066, LALB_v3.1_05307, LALB_v3.1_05546, LALB_v3.1_05682, LALB_v3.1_05988, LALB_v3.1_06082, LALB_v3.1_06343, LALB_v3.1_06345, LALB_v3.1_06410, LALB_v3.1_06815, LALB_v3.1_07044, LALB_v3.1_07231, LALB_v3.1_07299, LALB_v3.1_07308, LALB_v3.1_07376, LALB_v3.1_07397, LALB_v3.1_07620, LALB_v3.1_07689, LALB_v3.1_07862, LALB_v3.1_07928, LALB_v3.1_08053, LALB_v3.1_08153, LALB_v3.1_08194, LALB_v3.1_08279, LALB_v3.1_08341, LALB_v3.1_08466, LALB_v3.1_08467, LALB_v3.1_09119, LALB_v3.1_09264, LALB_v3.1_09489, LALB_v3.1_09532, LALB_v3.1_09603, LALB_v3.1_09633, LALB_v3.1_09798, LALB_v3.1_09990, LALB_v3.1_10410, LALB_v3.1_10544, LALB_v3.1_10723, LALB_v3.1_10907								
..GO:0048856	BP	anatomical structure development	144/698	945/7020	3.20E-08	2	144	1.532541957	7.97E-05	LALB_v3.1_00052, LALB_v3.1_00062, LALB_v3.1_00165, LALB_v3.1_00210, LALB_v3.1_00275, LALB_v3.1_00343, LALB_v3.1_00419, LALB_v3.1_00437, LALB_v3.1_00443, LALB_v3.1_00538, LALB_v3.1_00720, LALB_v3.1_00822, LALB_v3.1_00841, LALB_v3.1_00849, LALB_v3.1_00893, LALB_v3.1_00898, LALB_v3.1_00917, LALB_v3.1_01007, LALB_v3.1_01245, LALB_v3.1_01512, LALB_v3.1_01515, LALB_v3.1_01673, LALB_v3.1_01681, LALB_v3.1_01846, LALB_v3.1_01936, LALB_v3.1_02017, LALB_v3.1_02034, LALB_v3.1_02200, LALB_v3.1_02246, LALB_v3.1_02379, LALB_v3.1_02439, LALB_v3.1_02518, LALB_v3.1_02566, LALB_v3.1_02597, LALB_v3.1_02697, LALB_v3.1_02759, LALB_v3.1_02775, LALB_v3.1_02807, LALB_v3.1_02969, LALB_v3.1_03026, LALB_v3.1_03215, LALB_v3.1_03293, LALB_v3.1_03500, LALB_v3.1_03505, LALB_v3.1_03582, LALB_v3.1_03612, LALB_v3.1_03641, LALB_v3.1_03695, LALB_v3.1_03776, LALB_v3.1_04018, LALB_v3.1_04126, LALB_v3.1_04174, LALB_v3.1_04225, LALB_v3.1_04392, LALB_v3.1_04443, LALB_v3.1_04457, LALB_v3.1_04554, LALB_v3.1_04612, LALB_v3.1_04927, LALB_v3.1_04957, LALB_v3.1_05066, LALB_v3.1_05121, LALB_v3.1_05122, LALB_v3.1_05193, LALB_v3.1_05275, LALB_v3.1_05307, LALB_v3.1_05489, LALB_v3.1_05525, LALB_v3.1_05546, LALB_v3.1_05587, LALB_v3.1_05766, LALB_v3.1_05813, LALB_v3.1_05988, LALB_v3.1_05997, LALB_v3.1_06051, LALB_v3.1_06082, LALB_v3.1_06097, LALB_v3.1_06107, LALB_v3.1_06143, LALB_v3.1_06164, LALB_v3.1_06178, LALB_v3.1_06251, LALB_v3.1_06343, LALB_v3.1_06345, LALB_v3.1_06461, LALB_v3.1_06529, LALB_v3.1_06544, LALB_v3.1_06567, LALB_v3.1_06840, LALB_v3.1_07083, LALB_v3.1_07299, LALB_v3.1_07306, LALB_v3.1_07308, LALB_v3.1_07314, LALB_v3.1_07431, LALB_v3.1_07576, LALB_v3.1_07610, LALB_v3.1_07816, LALB_v3.1_07821, LALB_v3.1_07828, LALB_v3.1_07837, LALB_v3.1_07899, LALB_v3.1_07928, LALB_v3.1_07930, LALB_v3.1_07970, LALB_v3.1_08090, LALB_v3.1_08153, LALB_v3.1_08194, LALB_v3.1_08261, LALB_v3.1_08279, LALB_v3.1_08289, LALB_v3.1_08303, LALB_v3.1_08311, LALB_v3.1_08347, LALB_v3.1_08348, LALB_v3.1_08349, LALB_v3.1_08402, LALB_v3.1_08466, LALB_v3.1_08467, LALB_v3.1_08512, LALB_v3.1_08634, LALB_v3.1_08637, LALB_v3.1_08644, LALB_v3.1_08665, LALB_v3.1_08809, LALB_v3.1_08921, LALB_v3.1_08947, LALB_v3.1_08976, LALB_v3.1_09119, LALB_v3.1_09264, LALB_v3.1_09278, LALB_v3.1_09380, LALB_v3.1_09381, LALB_v3.1_09489, LALB_v3.1_09511, LALB_v3.1_09988, LALB_v3.1_09990, LALB_v3.1_10184, LALB_v3.1_10240, LALB_v3.1_10410, LALB_v3.1_10544, LALB_v3.1_10546, LALB_v3.1_10682, LALB_v3.1_10777								
....GO:0009892	BP	negative regulation of metabolic process	84/698	555/7020	5.93E-05	4	84	1.522186943	0.015539346	LALB_v3.1_00052, LALB_v3.1_00275, LALB_v3.1_00343, LALB_v3.1_00415, LALB_v3.1_00419, LALB_v3.1_00443, LALB_v3.1_00920, LALB_v3.1_01412, LALB_v3.1_01515, LALB_v3.1_01846, LALB_v3.1_01936, LALB_v3.1_02013, LALB_v3.1_02034, LALB_v3.1_02515, LALB_v3.1_02543, LALB_v3.1_02566, LALB_v3.1_02597, LALB_v3.1_02644, LALB_v3.1_02662, LALB_v3.1_03388, LALB_v3.1_03505, LALB_v3.1_03582, LALB_v3.1_03651, LALB_v3.1_03695, LALB_v3.1_03746, LALB_v3.1_04018, LALB_v3.1_04022, LALB_v3.1_04115, LALB_v3.1_04126, LALB_v3.1_04228, LALB_v3.1_04392, LALB_v3.1_04451, LALB_v3.1_04464, LALB_v3.1_04504, LALB_v3.1_04590, LALB_v3.1_04611, LALB_v3.1_04854, LALB_v3.1_04927, LALB_v3.1_05039, LALB_v3.1_05066, LALB_v3.1_05307, LALB_v3.1_05425, LALB_v3.1_05530, LALB_v3.1_05546, LALB_v3.1_05682, LALB_v3.1_05988, LALB_v3.1_06082, LALB_v3.1_06143, LALB_v3.1_06343, LALB_v3.1_06345, LALB_v3.1_06410, LALB_v3.1_06815, LALB_v3.1_06817, LALB_v3.1_07044, LALB_v3.1_07231, LALB_v3.1_07299, LALB_v3.1_07308, LALB_v3.1_07376, LALB_v3.1_07397, LALB_v3.1_07620, LALB_v3.1_07621, LALB_v3.1_07689, LALB_v3.1_07862, LALB_v3.1_07928, LALB_v3.1_07970, LALB_v3.1_08053, LALB_v3.1_08153, LALB_v3.1_08194, LALB_v3.1_08279, LALB_v3.1_08341, LALB_v3.1_08466, LALB_v3.1_08467, LALB_v3.1_09119, LALB_v3.1_09264, LALB_v3.1_09489, LALB_v3.1_09532, LALB_v3.1_09603, LALB_v3.1_09633, LALB_v3.1_09798, LALB_v3.1_09990, LALB_v3.1_10410, LALB_v3.1_10544, LALB_v3.1_10723, LALB_v3.1_10907								
.GO:0032501	BP	multicellular organismal process	146/698	965/7020	4.23E-08	1	146	1.521623588	8.43E-05	LALB_v3.1_00052, LALB_v3.1_00165, LALB_v3.1_00210, LALB_v3.1_00275, LALB_v3.1_00343, LALB_v3.1_00419, LALB_v3.1_00443, LALB_v3.1_00532, LALB_v3.1_00605, LALB_v3.1_00720, LALB_v3.1_00822, LALB_v3.1_00841, LALB_v3.1_00849, LALB_v3.1_01007, LALB_v3.1_01161, LALB_v3.1_01245, LALB_v3.1_01286, LALB_v3.1_01512, LALB_v3.1_01515, LALB_v3.1_01522, LALB_v3.1_01558, LALB_v3.1_01673, LALB_v3.1_01681, LALB_v3.1_01936, LALB_v3.1_02013, LALB_v3.1_02017, LALB_v3.1_02034, LALB_v3.1_02379, LALB_v3.1_02389, LALB_v3.1_02515, LALB_v3.1_02543, LALB_v3.1_02566, LALB_v3.1_02675, LALB_v3.1_02697, LALB_v3.1_02729, LALB_v3.1_02775, LALB_v3.1_02969, LALB_v3.1_03026, LALB_v3.1_03168, LALB_v3.1_03258, LALB_v3.1_03307, LALB_v3.1_03505, LALB_v3.1_03521, LALB_v3.1_03582, LALB_v3.1_03583, LALB_v3.1_03612, LALB_v3.1_03641, LALB_v3.1_03675, LALB_v3.1_03695, LALB_v3.1_03776, LALB_v3.1_03886, LALB_v3.1_04018, LALB_v3.1_04115, LALB_v3.1_04225, LALB_v3.1_04227, LALB_v3.1_04392, LALB_v3.1_04429, LALB_v3.1_04443, LALB_v3.1_04457, LALB_v3.1_04464, LALB_v3.1_04515, LALB_v3.1_04524, LALB_v3.1_04554, LALB_v3.1_04612, LALB_v3.1_04846, LALB_v3.1_04920, LALB_v3.1_04927, LALB_v3.1_04952, LALB_v3.1_04957, LALB_v3.1_05066, LALB_v3.1_05077, LALB_v3.1_05122, LALB_v3.1_05193, LALB_v3.1_05275, LALB_v3.1_05489, LALB_v3.1_05546, LALB_v3.1_05587, LALB_v3.1_05671, LALB_v3.1_05682, LALB_v3.1_05766, LALB_v3.1_06082, LALB_v3.1_06086, LALB_v3.1_06097, LALB_v3.1_06107, LALB_v3.1_06177, LALB_v3.1_06343, LALB_v3.1_06345, LALB_v3.1_06461, LALB_v3.1_06544, LALB_v3.1_06567, LALB_v3.1_06815, LALB_v3.1_07299, LALB_v3.1_07306, LALB_v3.1_07308, LALB_v3.1_07314, LALB_v3.1_07376, LALB_v3.1_07431, LALB_v3.1_07560, LALB_v3.1_07593, LALB_v3.1_07620, LALB_v3.1_07689, LALB_v3.1_07778, LALB_v3.1_07828, LALB_v3.1_07837, LALB_v3.1_07838, LALB_v3.1_07860, LALB_v3.1_07862, LALB_v3.1_07896, LALB_v3.1_07899, LALB_v3.1_07928, LALB_v3.1_08053, LALB_v3.1_08061, LALB_v3.1_08089, LALB_v3.1_08090, LALB_v3.1_08149, LALB_v3.1_08153, LALB_v3.1_08194, LALB_v3.1_08279, LALB_v3.1_08348, LALB_v3.1_08349, LALB_v3.1_08420, LALB_v3.1_08464, LALB_v3.1_08634, LALB_v3.1_08644, LALB_v3.1_08665, LALB_v3.1_08682, LALB_v3.1_08809, LALB_v3.1_09078, LALB_v3.1_09085, LALB_v3.1_09119, LALB_v3.1_09242, LALB_v3.1_09364, LALB_v3.1_09372, LALB_v3.1_09450, LALB_v3.1_09489, LALB_v3.1_09490, LALB_v3.1_09511, LALB_v3.1_09529, LALB_v3.1_09798, LALB_v3.1_10131, LALB_v3.1_10240, LALB_v3.1_10410, LALB_v3.1_10610, LALB_v3.1_10617, LALB_v3.1_10682, LALB_v3.1_10777								
...GO:0051239	BP	regulation of multicellular organismal process	81/698	536/7020	8.57E-05	3	81	1.519854168	0.018944513	LALB_v3.1_00052, LALB_v3.1_00310, LALB_v3.1_00419, LALB_v3.1_00538, LALB_v3.1_00841, LALB_v3.1_00849, LALB_v3.1_00893, LALB_v3.1_01007, LALB_v3.1_01515, LALB_v3.1_01786, LALB_v3.1_01846, LALB_v3.1_01936, LALB_v3.1_02034, LALB_v3.1_02103, LALB_v3.1_02515, LALB_v3.1_02566, LALB_v3.1_02597, LALB_v3.1_02662, LALB_v3.1_02664, LALB_v3.1_02969, LALB_v3.1_03366, LALB_v3.1_03445, LALB_v3.1_03505, LALB_v3.1_03583, LALB_v3.1_03641, LALB_v3.1_03936, LALB_v3.1_04022, LALB_v3.1_04174, LALB_v3.1_04392, LALB_v3.1_04429, LALB_v3.1_04626, LALB_v3.1_04927, LALB_v3.1_05193, LALB_v3.1_05243, LALB_v3.1_05456, LALB_v3.1_05530, LALB_v3.1_05546, LALB_v3.1_05671, LALB_v3.1_05766, LALB_v3.1_05930, LALB_v3.1_05981, LALB_v3.1_05988, LALB_v3.1_06033, LALB_v3.1_06086, LALB_v3.1_06143, LALB_v3.1_06345, LALB_v3.1_06427, LALB_v3.1_06479, LALB_v3.1_06544, LALB_v3.1_06815, LALB_v3.1_07299, LALB_v3.1_07306, LALB_v3.1_07308, LALB_v3.1_07397, LALB_v3.1_07576, LALB_v3.1_07610, LALB_v3.1_07620, LALB_v3.1_07689, LALB_v3.1_07778, LALB_v3.1_07828, LALB_v3.1_07930, LALB_v3.1_08053, LALB_v3.1_08090, LALB_v3.1_08153, LALB_v3.1_08194, LALB_v3.1_08235, LALB_v3.1_08279, LALB_v3.1_08348, LALB_v3.1_08349, LALB_v3.1_08464, LALB_v3.1_08637, LALB_v3.1_08644, LALB_v3.1_08976, LALB_v3.1_09085, LALB_v3.1_09489, LALB_v3.1_10131, LALB_v3.1_10410, LALB_v3.1_10617, LALB_v3.1_10682, LALB_v3.1_10771, LALB_v3.1_10907								
.....GO:0031324	BP	negative regulation of cellular metabolic process	77/698	513/7020	0.000160696	5	77	1.509576233	0.027108648	LALB_v3.1_00052, LALB_v3.1_00275, LALB_v3.1_00343, LALB_v3.1_00415, LALB_v3.1_00419, LALB_v3.1_00443, LALB_v3.1_00920, LALB_v3.1_01412, LALB_v3.1_01515, LALB_v3.1_01846, LALB_v3.1_01936, LALB_v3.1_02034, LALB_v3.1_02515, LALB_v3.1_02543, LALB_v3.1_02566, LALB_v3.1_02644, LALB_v3.1_02662, LALB_v3.1_03388, LALB_v3.1_03505, LALB_v3.1_03582, LALB_v3.1_03695, LALB_v3.1_03746, LALB_v3.1_04018, LALB_v3.1_04022, LALB_v3.1_04126, LALB_v3.1_04228, LALB_v3.1_04392, LALB_v3.1_04451, LALB_v3.1_04464, LALB_v3.1_04504, LALB_v3.1_04590, LALB_v3.1_04611, LALB_v3.1_04854, LALB_v3.1_04927, LALB_v3.1_05039, LALB_v3.1_05066, LALB_v3.1_05307, LALB_v3.1_05546, LALB_v3.1_05682, LALB_v3.1_05988, LALB_v3.1_06082, LALB_v3.1_06143, LALB_v3.1_06343, LALB_v3.1_06345, LALB_v3.1_06410, LALB_v3.1_06815, LALB_v3.1_07044, LALB_v3.1_07231, LALB_v3.1_07299, LALB_v3.1_07308, LALB_v3.1_07376, LALB_v3.1_07397, LALB_v3.1_07620, LALB_v3.1_07621, LALB_v3.1_07689, LALB_v3.1_07862, LALB_v3.1_07928, LALB_v3.1_07970, LALB_v3.1_08053, LALB_v3.1_08153, LALB_v3.1_08194, LALB_v3.1_08279, LALB_v3.1_08341, LALB_v3.1_08466, LALB_v3.1_08467, LALB_v3.1_09119, LALB_v3.1_09264, LALB_v3.1_09489, LALB_v3.1_09532, LALB_v3.1_09603, LALB_v3.1_09633, LALB_v3.1_09798, LALB_v3.1_09990, LALB_v3.1_10410, LALB_v3.1_10544, LALB_v3.1_10723, LALB_v3.1_10907								
........GO:0006357	BP	regulation of transcription by RNA polymerase II	79/698	528/7020	0.000144844	9	79	1.504786403	0.025291751	LALB_v3.1_00275, LALB_v3.1_00343, LALB_v3.1_00415, LALB_v3.1_00419, LALB_v3.1_00432, LALB_v3.1_00443, LALB_v3.1_00463, LALB_v3.1_00538, LALB_v3.1_00920, LALB_v3.1_01320, LALB_v3.1_01515, LALB_v3.1_01626, LALB_v3.1_01681, LALB_v3.1_01846, LALB_v3.1_01906, LALB_v3.1_02034, LALB_v3.1_02515, LALB_v3.1_02543, LALB_v3.1_02559, LALB_v3.1_02775, LALB_v3.1_02969, LALB_v3.1_03445, LALB_v3.1_03582, LALB_v3.1_03675, LALB_v3.1_03695, LALB_v3.1_04018, LALB_v3.1_04022, LALB_v3.1_04126, LALB_v3.1_04174, LALB_v3.1_04392, LALB_v3.1_04464, LALB_v3.1_04510, LALB_v3.1_04524, LALB_v3.1_04610, LALB_v3.1_04853, LALB_v3.1_04854, LALB_v3.1_04920, LALB_v3.1_04927, LALB_v3.1_04957, LALB_v3.1_04999, LALB_v3.1_05066, LALB_v3.1_05193, LALB_v3.1_05401, LALB_v3.1_05425, LALB_v3.1_05489, LALB_v3.1_05587, LALB_v3.1_05682, LALB_v3.1_05741, LALB_v3.1_06051, LALB_v3.1_06082, LALB_v3.1_06177, LALB_v3.1_06343, LALB_v3.1_06345, LALB_v3.1_06529, LALB_v3.1_07231, LALB_v3.1_07306, LALB_v3.1_07308, LALB_v3.1_07621, LALB_v3.1_07862, LALB_v3.1_08053, LALB_v3.1_08153, LALB_v3.1_08261, LALB_v3.1_08279, LALB_v3.1_08341, LALB_v3.1_08402, LALB_v3.1_08466, LALB_v3.1_08467, LALB_v3.1_08512, LALB_v3.1_08665, LALB_v3.1_08809, LALB_v3.1_09264, LALB_v3.1_09489, LALB_v3.1_09532, LALB_v3.1_09603, LALB_v3.1_09990, LALB_v3.1_10544, LALB_v3.1_10546, LALB_v3.1_10777, LALB_v3.1_10907								
....GO:0048523	BP	negative regulation of cellular process	146/698	985/7020	1.49E-07	4	146	1.490727677	0.000185682	LALB_v3.1_00052, LALB_v3.1_00275, LALB_v3.1_00343, LALB_v3.1_00415, LALB_v3.1_00419, LALB_v3.1_00442, LALB_v3.1_00443, LALB_v3.1_00538, LALB_v3.1_00849, LALB_v3.1_00893, LALB_v3.1_00920, LALB_v3.1_00988, LALB_v3.1_01007, LALB_v3.1_01044, LALB_v3.1_01150, LALB_v3.1_01320, LALB_v3.1_01412, LALB_v3.1_01515, LALB_v3.1_01786, LALB_v3.1_01846, LALB_v3.1_01906, LALB_v3.1_01936, LALB_v3.1_02017, LALB_v3.1_02034, LALB_v3.1_02515, LALB_v3.1_02543, LALB_v3.1_02558, LALB_v3.1_02566, LALB_v3.1_02597, LALB_v3.1_02644, LALB_v3.1_02662, LALB_v3.1_02769, LALB_v3.1_02807, LALB_v3.1_03215, LALB_v3.1_03388, LALB_v3.1_03505, LALB_v3.1_03521, LALB_v3.1_03581, LALB_v3.1_03582, LALB_v3.1_03583, LALB_v3.1_03695, LALB_v3.1_03746, LALB_v3.1_04018, LALB_v3.1_04022, LALB_v3.1_04103, LALB_v3.1_04115, LALB_v3.1_04126, LALB_v3.1_04210, LALB_v3.1_04227, LALB_v3.1_04228, LALB_v3.1_04392, LALB_v3.1_04451, LALB_v3.1_04464, LALB_v3.1_04504, LALB_v3.1_04510, LALB_v3.1_04554, LALB_v3.1_04590, LALB_v3.1_04610, LALB_v3.1_04611, LALB_v3.1_04854, LALB_v3.1_04927, LALB_v3.1_05039, LALB_v3.1_05066, LALB_v3.1_05193, LALB_v3.1_05307, LALB_v3.1_05425, LALB_v3.1_05456, LALB_v3.1_05530, LALB_v3.1_05546, LALB_v3.1_05671, LALB_v3.1_05682, LALB_v3.1_05766, LALB_v3.1_05811, LALB_v3.1_05930, LALB_v3.1_05988, LALB_v3.1_06023, LALB_v3.1_06082, LALB_v3.1_06107, LALB_v3.1_06143, LALB_v3.1_06343, LALB_v3.1_06345, LALB_v3.1_06410, LALB_v3.1_06427, LALB_v3.1_06474, LALB_v3.1_06478, LALB_v3.1_06479, LALB_v3.1_06567, LALB_v3.1_06815, LALB_v3.1_06817, LALB_v3.1_07044, LALB_v3.1_07226, LALB_v3.1_07231, LALB_v3.1_07299, LALB_v3.1_07306, LALB_v3.1_07308, LALB_v3.1_07376, LALB_v3.1_07397, LALB_v3.1_07536, LALB_v3.1_07576, LALB_v3.1_07620, LALB_v3.1_07621, LALB_v3.1_07689, LALB_v3.1_07860, LALB_v3.1_07862, LALB_v3.1_07918, LALB_v3.1_07921, LALB_v3.1_07928, LALB_v3.1_07970, LALB_v3.1_08053, LALB_v3.1_08132, LALB_v3.1_08149, LALB_v3.1_08153, LALB_v3.1_08194, LALB_v3.1_08279, LALB_v3.1_08290, LALB_v3.1_08341, LALB_v3.1_08348, LALB_v3.1_08466, LALB_v3.1_08467, LALB_v3.1_08622, LALB_v3.1_08629, LALB_v3.1_08637, LALB_v3.1_08644, LALB_v3.1_08682, LALB_v3.1_08976, LALB_v3.1_09085, LALB_v3.1_09119, LALB_v3.1_09174, LALB_v3.1_09264, LALB_v3.1_09278, LALB_v3.1_09489, LALB_v3.1_09532, LALB_v3.1_09603, LALB_v3.1_09633, LALB_v3.1_09798, LALB_v3.1_09929, LALB_v3.1_09963, LALB_v3.1_09964, LALB_v3.1_09988, LALB_v3.1_09990, LALB_v3.1_10323, LALB_v3.1_10410, LALB_v3.1_10544, LALB_v3.1_10682, LALB_v3.1_10723, LALB_v3.1_10907								
.....GO:0031326	BP	regulation of cellular biosynthetic process	146/698	987/7020	2.05E-07	5	146	1.487706953	0.000204491	LALB_v3.1_00052, LALB_v3.1_00275, LALB_v3.1_00343, LALB_v3.1_00415, LALB_v3.1_00419, LALB_v3.1_00432, LALB_v3.1_00443, LALB_v3.1_00463, LALB_v3.1_00532, LALB_v3.1_00538, LALB_v3.1_00663, LALB_v3.1_00720, LALB_v3.1_00920, LALB_v3.1_01007, LALB_v3.1_01320, LALB_v3.1_01412, LALB_v3.1_01515, LALB_v3.1_01626, LALB_v3.1_01681, LALB_v3.1_01846, LALB_v3.1_01906, LALB_v3.1_01936, LALB_v3.1_02013, LALB_v3.1_02034, LALB_v3.1_02103, LALB_v3.1_02379, LALB_v3.1_02439, LALB_v3.1_02496, LALB_v3.1_02515, LALB_v3.1_02518, LALB_v3.1_02543, LALB_v3.1_02559, LALB_v3.1_02566, LALB_v3.1_02597, LALB_v3.1_02644, LALB_v3.1_02662, LALB_v3.1_02676, LALB_v3.1_02769, LALB_v3.1_02775, LALB_v3.1_02969, LALB_v3.1_03026, LALB_v3.1_03293, LALB_v3.1_03445, LALB_v3.1_03505, LALB_v3.1_03582, LALB_v3.1_03675, LALB_v3.1_03695, LALB_v3.1_03740, LALB_v3.1_03746, LALB_v3.1_04018, LALB_v3.1_04022, LALB_v3.1_04115, LALB_v3.1_04126, LALB_v3.1_04174, LALB_v3.1_04227, LALB_v3.1_04228, LALB_v3.1_04392, LALB_v3.1_04429, LALB_v3.1_04451, LALB_v3.1_04464, LALB_v3.1_04504, LALB_v3.1_04510, LALB_v3.1_04524, LALB_v3.1_04610, LALB_v3.1_04611, LALB_v3.1_04853, LALB_v3.1_04854, LALB_v3.1_04920, LALB_v3.1_04927, LALB_v3.1_04952, LALB_v3.1_04957, LALB_v3.1_04999, LALB_v3.1_05039, LALB_v3.1_05066, LALB_v3.1_05077, LALB_v3.1_05193, LALB_v3.1_05307, LALB_v3.1_05401, LALB_v3.1_05425, LALB_v3.1_05456, LALB_v3.1_05489, LALB_v3.1_05546, LALB_v3.1_05587, LALB_v3.1_05682, LALB_v3.1_05741, LALB_v3.1_05766, LALB_v3.1_05811, LALB_v3.1_05988, LALB_v3.1_05997, LALB_v3.1_06033, LALB_v3.1_06051, LALB_v3.1_06082, LALB_v3.1_06143, LALB_v3.1_06177, LALB_v3.1_06343, LALB_v3.1_06345, LALB_v3.1_06410, LALB_v3.1_06427, LALB_v3.1_06491, LALB_v3.1_06529, LALB_v3.1_06815, LALB_v3.1_06840, LALB_v3.1_07044, LALB_v3.1_07231, LALB_v3.1_07299, LALB_v3.1_07306, LALB_v3.1_07308, LALB_v3.1_07376, LALB_v3.1_07397, LALB_v3.1_07419, LALB_v3.1_07576, LALB_v3.1_07620, LALB_v3.1_07621, LALB_v3.1_07657, LALB_v3.1_07689, LALB_v3.1_07862, LALB_v3.1_07896, LALB_v3.1_07928, LALB_v3.1_08053, LALB_v3.1_08153, LALB_v3.1_08194, LALB_v3.1_08261, LALB_v3.1_08279, LALB_v3.1_08341, LALB_v3.1_08402, LALB_v3.1_08466, LALB_v3.1_08467, LALB_v3.1_08512, LALB_v3.1_08665, LALB_v3.1_08809, LALB_v3.1_09119, LALB_v3.1_09264, LALB_v3.1_09423, LALB_v3.1_09489, LALB_v3.1_09532, LALB_v3.1_09603, LALB_v3.1_09633, LALB_v3.1_09798, LALB_v3.1_09963, LALB_v3.1_09990, LALB_v3.1_10410, LALB_v3.1_10544, LALB_v3.1_10546, LALB_v3.1_10723, LALB_v3.1_10777, LALB_v3.1_10907								
...GO:0050793	BP	regulation of developmental process	80/698	542/7020	0.000232047	3	80	1.484473297	0.034570998	LALB_v3.1_00310, LALB_v3.1_00419, LALB_v3.1_00538, LALB_v3.1_00849, LALB_v3.1_00893, LALB_v3.1_01412, LALB_v3.1_01515, LALB_v3.1_01786, LALB_v3.1_01846, LALB_v3.1_01936, LALB_v3.1_02013, LALB_v3.1_02034, LALB_v3.1_02103, LALB_v3.1_02200, LALB_v3.1_02515, LALB_v3.1_02566, LALB_v3.1_02597, LALB_v3.1_02807, LALB_v3.1_02969, LALB_v3.1_03393, LALB_v3.1_03445, LALB_v3.1_03936, LALB_v3.1_04022, LALB_v3.1_04174, LALB_v3.1_04392, LALB_v3.1_04611, LALB_v3.1_04612, LALB_v3.1_04626, LALB_v3.1_04854, LALB_v3.1_04927, LALB_v3.1_05193, LALB_v3.1_05489, LALB_v3.1_05530, LALB_v3.1_05546, LALB_v3.1_05587, LALB_v3.1_05671, LALB_v3.1_05930, LALB_v3.1_06033, LALB_v3.1_06082, LALB_v3.1_06086, LALB_v3.1_06107, LALB_v3.1_06178, LALB_v3.1_06345, LALB_v3.1_06474, LALB_v3.1_06491, LALB_v3.1_06544, LALB_v3.1_06567, LALB_v3.1_06815, LALB_v3.1_07299, LALB_v3.1_07306, LALB_v3.1_07308, LALB_v3.1_07576, LALB_v3.1_07610, LALB_v3.1_07621, LALB_v3.1_07689, LALB_v3.1_07828, LALB_v3.1_07899, LALB_v3.1_07925, LALB_v3.1_07930, LALB_v3.1_08053, LALB_v3.1_08061, LALB_v3.1_08153, LALB_v3.1_08194, LALB_v3.1_08279, LALB_v3.1_08348, LALB_v3.1_08420, LALB_v3.1_08464, LALB_v3.1_08637, LALB_v3.1_08644, LALB_v3.1_08665, LALB_v3.1_08976, LALB_v3.1_09119, LALB_v3.1_09372, LALB_v3.1_09489, LALB_v3.1_09633, LALB_v3.1_09988, LALB_v3.1_10410, LALB_v3.1_10682, LALB_v3.1_10771, LALB_v3.1_10907								
