DAE and fast-evolving CNEE overlapping genes																		
# GO	NS	name	ratio_in_study	ratio_in_pop	p_uncorrected	depth	study_count	enrichment	p_fdr_bh	study_items								
..GO:0048856	BP	anatomical structure development	92/341	1211/9865	5.82867E-14	2	92	2.197791021	1.56966E-10	LALB_v3.1_00210, LALB_v3.1_00275, LALB_v3.1_00343, LALB_v3.1_00437, LALB_v3.1_00443, LALB_v3.1_00720, LALB_v3.1_00841, LALB_v3.1_01007, LALB_v3.1_01245, LALB_v3.1_01512, LALB_v3.1_01515, LALB_v3.1_01708, LALB_v3.1_01936, LALB_v3.1_02017, LALB_v3.1_02200, LALB_v3.1_02233, LALB_v3.1_02353, LALB_v3.1_02379, LALB_v3.1_02439, LALB_v3.1_02518, LALB_v3.1_02566, LALB_v3.1_02597, LALB_v3.1_02697, LALB_v3.1_02759, LALB_v3.1_02775, LALB_v3.1_03026, LALB_v3.1_03505, LALB_v3.1_03695, LALB_v3.1_03776, LALB_v3.1_04018, LALB_v3.1_04126, LALB_v3.1_04225, LALB_v3.1_04329, LALB_v3.1_04392, LALB_v3.1_04443, LALB_v3.1_04457, LALB_v3.1_04554, LALB_v3.1_04799, LALB_v3.1_04927, LALB_v3.1_04957, LALB_v3.1_05470, LALB_v3.1_05489, LALB_v3.1_05525, LALB_v3.1_05813, LALB_v3.1_05815, LALB_v3.1_05988, LALB_v3.1_05997, LALB_v3.1_06082, LALB_v3.1_06162, LALB_v3.1_06164, LALB_v3.1_06251, LALB_v3.1_06345, LALB_v3.1_06355, LALB_v3.1_06529, LALB_v3.1_07299, LALB_v3.1_07306, LALB_v3.1_07308, LALB_v3.1_07314, LALB_v3.1_07786, LALB_v3.1_07814, LALB_v3.1_07816, LALB_v3.1_07828, LALB_v3.1_07928, LALB_v3.1_07930, LALB_v3.1_08090, LALB_v3.1_08146, LALB_v3.1_08153, LALB_v3.1_08221, LALB_v3.1_08303, LALB_v3.1_08347, LALB_v3.1_08348, LALB_v3.1_08351, LALB_v3.1_08402, LALB_v3.1_08442, LALB_v3.1_08466, LALB_v3.1_08467, LALB_v3.1_08634, LALB_v3.1_08637, LALB_v3.1_08644, LALB_v3.1_08809, LALB_v3.1_08947, LALB_v3.1_08976, LALB_v3.1_09119, LALB_v3.1_09278, LALB_v3.1_09380, LALB_v3.1_09381, LALB_v3.1_09945, LALB_v3.1_09987, LALB_v3.1_09990, LALB_v3.1_10410, LALB_v3.1_10546, LALB_v3.1_10682								
..GO:0048869	BP	cellular developmental process	69/341	911/9865	2.27015E-10	2	69	2.191156636	3.49343E-07	LALB_v3.1_00210, LALB_v3.1_00310, LALB_v3.1_00343, LALB_v3.1_00437, LALB_v3.1_00443, LALB_v3.1_00720, LALB_v3.1_00841, LALB_v3.1_01007, LALB_v3.1_01515, LALB_v3.1_01708, LALB_v3.1_01936, LALB_v3.1_02200, LALB_v3.1_02233, LALB_v3.1_02353, LALB_v3.1_02439, LALB_v3.1_02518, LALB_v3.1_02543, LALB_v3.1_02597, LALB_v3.1_02664, LALB_v3.1_02697, LALB_v3.1_02759, LALB_v3.1_02769, LALB_v3.1_03026, LALB_v3.1_03505, LALB_v3.1_03776, LALB_v3.1_04018, LALB_v3.1_04126, LALB_v3.1_04329, LALB_v3.1_04392, LALB_v3.1_04846, LALB_v3.1_04927, LALB_v3.1_04957, LALB_v3.1_05077, LALB_v3.1_05489, LALB_v3.1_05530, LALB_v3.1_05813, LALB_v3.1_05815, LALB_v3.1_05988, LALB_v3.1_05997, LALB_v3.1_06024, LALB_v3.1_06082, LALB_v3.1_06162, LALB_v3.1_06345, LALB_v3.1_06355, LALB_v3.1_06529, LALB_v3.1_07299, LALB_v3.1_07306, LALB_v3.1_07308, LALB_v3.1_07786, LALB_v3.1_07814, LALB_v3.1_08090, LALB_v3.1_08153, LALB_v3.1_08221, LALB_v3.1_08303, LALB_v3.1_08347, LALB_v3.1_08351, LALB_v3.1_08402, LALB_v3.1_08420, LALB_v3.1_08466, LALB_v3.1_08467, LALB_v3.1_08634, LALB_v3.1_08644, LALB_v3.1_08976, LALB_v3.1_09119, LALB_v3.1_09633, LALB_v3.1_09945, LALB_v3.1_09987, LALB_v3.1_09992, LALB_v3.1_10682								
....GO:0048584	BP	positive regulation of response to stimulus	38/341	514/9865	8.74558E-06	4	38	2.13876559	0.002415575	LALB_v3.1_00112, LALB_v3.1_00210, LALB_v3.1_00841, LALB_v3.1_01007, LALB_v3.1_01054, LALB_v3.1_01512, LALB_v3.1_01936, LALB_v3.1_02051, LALB_v3.1_02497, LALB_v3.1_02566, LALB_v3.1_02759, LALB_v3.1_04392, LALB_v3.1_04510, LALB_v3.1_04554, LALB_v3.1_04800, LALB_v3.1_04927, LALB_v3.1_05671, LALB_v3.1_05815, LALB_v3.1_05981, LALB_v3.1_05988, LALB_v3.1_06144, LALB_v3.1_06806, LALB_v3.1_06815, LALB_v3.1_07299, LALB_v3.1_07536, LALB_v3.1_07814, LALB_v3.1_07918, LALB_v3.1_07928, LALB_v3.1_07930, LALB_v3.1_08090, LALB_v3.1_08132, LALB_v3.1_08348, LALB_v3.1_08351, LALB_v3.1_08420, LALB_v3.1_08976, LALB_v3.1_09278, LALB_v3.1_09945, LALB_v3.1_10771								
....GO:0042127	BP	regulation of cell population proliferation	25/341	345/9865	0.000433584	4	25	2.096349186	0.043246003	LALB_v3.1_00310, LALB_v3.1_01007, LALB_v3.1_01044, LALB_v3.1_01515, LALB_v3.1_02233, LALB_v3.1_02566, LALB_v3.1_02597, LALB_v3.1_03585, LALB_v3.1_04126, LALB_v3.1_04554, LALB_v3.1_05489, LALB_v3.1_05530, LALB_v3.1_05671, LALB_v3.1_05988, LALB_v3.1_05997, LALB_v3.1_06815, LALB_v3.1_07299, LALB_v3.1_07862, LALB_v3.1_08153, LALB_v3.1_08221, LALB_v3.1_08293, LALB_v3.1_08637, LALB_v3.1_08809, LALB_v3.1_09278, LALB_v3.1_09992								
......GO:0045934	BP	negative regulation of nucleobase-containing compound metabolic process	29/341	406/9865	0.000224278	6	29	2.066401341	0.029107489	LALB_v3.1_00275, LALB_v3.1_00343, LALB_v3.1_00443, LALB_v3.1_00920, LALB_v3.1_01708, LALB_v3.1_01936, LALB_v3.1_02543, LALB_v3.1_03746, LALB_v3.1_04018, LALB_v3.1_04022, LALB_v3.1_04126, LALB_v3.1_04392, LALB_v3.1_04451, LALB_v3.1_04927, LALB_v3.1_05682, LALB_v3.1_06082, LALB_v3.1_06162, LALB_v3.1_06345, LALB_v3.1_07231, LALB_v3.1_07308, LALB_v3.1_07786, LALB_v3.1_07862, LALB_v3.1_07928, LALB_v3.1_08153, LALB_v3.1_08466, LALB_v3.1_08467, LALB_v3.1_09119, LALB_v3.1_09633, LALB_v3.1_09990								
.....GO:0120036	BP	plasma membrane bounded cell projection organization	27/341	383/9865	0.000465434	5	27	2.039424822	0.045168029	LALB_v3.1_00437, LALB_v3.1_00443, LALB_v3.1_00559, LALB_v3.1_01515, LALB_v3.1_01787, LALB_v3.1_02017, LALB_v3.1_02351, LALB_v3.1_04018, LALB_v3.1_04457, LALB_v3.1_04800, LALB_v3.1_04957, LALB_v3.1_05815, LALB_v3.1_06024, LALB_v3.1_07003, LALB_v3.1_07140, LALB_v3.1_08090, LALB_v3.1_08347, LALB_v3.1_08348, LALB_v3.1_08402, LALB_v3.1_08644, LALB_v3.1_08689, LALB_v3.1_08947, LALB_v3.1_09278, LALB_v3.1_09380, LALB_v3.1_09381, LALB_v3.1_09945, LALB_v3.1_10682								
....GO:0051049	BP	regulation of transport	27/341	390/9865	0.00055277	4	27	2.002819761	0.049548547	LALB_v3.1_00056, LALB_v3.1_00559, LALB_v3.1_01410, LALB_v3.1_01908, LALB_v3.1_02233, LALB_v3.1_02354, LALB_v3.1_02500, LALB_v3.1_03505, LALB_v3.1_03776, LALB_v3.1_04225, LALB_v3.1_04429, LALB_v3.1_05077, LALB_v3.1_05671, LALB_v3.1_05767, LALB_v3.1_06023, LALB_v3.1_06427, LALB_v3.1_06474, LALB_v3.1_06490, LALB_v3.1_06724, LALB_v3.1_07536, LALB_v3.1_07812, LALB_v3.1_08016, LALB_v3.1_08153, LALB_v3.1_08348, LALB_v3.1_08351, LALB_v3.1_08420, LALB_v3.1_09992								
..GO:0003006	BP	developmental process involved in reproduction	31/341	448/9865	0.000265541	2	31	2.001826299	0.032878207	LALB_v3.1_00275, LALB_v3.1_00443, LALB_v3.1_00841, LALB_v3.1_01007, LALB_v3.1_01515, LALB_v3.1_01708, LALB_v3.1_01936, LALB_v3.1_02233, LALB_v3.1_02353, LALB_v3.1_02759, LALB_v3.1_03695, LALB_v3.1_04018, LALB_v3.1_05988, LALB_v3.1_06162, LALB_v3.1_06345, LALB_v3.1_06355, LALB_v3.1_07306, LALB_v3.1_07786, LALB_v3.1_07812, LALB_v3.1_07862, LALB_v3.1_08090, LALB_v3.1_08146, LALB_v3.1_08153, LALB_v3.1_08347, LALB_v3.1_08402, LALB_v3.1_08466, LALB_v3.1_08467, LALB_v3.1_08644, LALB_v3.1_09119, LALB_v3.1_09372, LALB_v3.1_09987								
....GO:0030030	BP	cell projection organization	32/341	471/9865	0.000235741	4	32	1.965494269	0.03023099	LALB_v3.1_00437, LALB_v3.1_00443, LALB_v3.1_00559, LALB_v3.1_00841, LALB_v3.1_01515, LALB_v3.1_01558, LALB_v3.1_01787, LALB_v3.1_02017, LALB_v3.1_02351, LALB_v3.1_03505, LALB_v3.1_03695, LALB_v3.1_04018, LALB_v3.1_04457, LALB_v3.1_04800, LALB_v3.1_04957, LALB_v3.1_05815, LALB_v3.1_06024, LALB_v3.1_07003, LALB_v3.1_07140, LALB_v3.1_08090, LALB_v3.1_08347, LALB_v3.1_08348, LALB_v3.1_08402, LALB_v3.1_08644, LALB_v3.1_08689, LALB_v3.1_08947, LALB_v3.1_09119, LALB_v3.1_09278, LALB_v3.1_09380, LALB_v3.1_09381, LALB_v3.1_09945, LALB_v3.1_10682								
......GO:0051254	BP	positive regulation of RNA metabolic process	32/341	486/9865	0.000472401	7	32	1.904830865	0.045434808	LALB_v3.1_00275, LALB_v3.1_00343, LALB_v3.1_01515, LALB_v3.1_01708, LALB_v3.1_01936, LALB_v3.1_02496, LALB_v3.1_02543, LALB_v3.1_02769, LALB_v3.1_02775, LALB_v3.1_03695, LALB_v3.1_04018, LALB_v3.1_04927, LALB_v3.1_04957, LALB_v3.1_05489, LALB_v3.1_05741, LALB_v3.1_06082, LALB_v3.1_06345, LALB_v3.1_06427, LALB_v3.1_06491, LALB_v3.1_07306, LALB_v3.1_07308, LALB_v3.1_07786, LALB_v3.1_07814, LALB_v3.1_08153, LALB_v3.1_08221, LALB_v3.1_08402, LALB_v3.1_08809, LALB_v3.1_09119, LALB_v3.1_09633, LALB_v3.1_09987, LALB_v3.1_09990, LALB_v3.1_10723								
...GO:0032879	BP	regulation of localization	34/341	520/9865	0.000298337	3	34	1.891551996	0.034931342	LALB_v3.1_00056, LALB_v3.1_00559, LALB_v3.1_01410, LALB_v3.1_01908, LALB_v3.1_02233, LALB_v3.1_02354, LALB_v3.1_02497, LALB_v3.1_02500, LALB_v3.1_02558, LALB_v3.1_02566, LALB_v3.1_02980, LALB_v3.1_03307, LALB_v3.1_03505, LALB_v3.1_03695, LALB_v3.1_03776, LALB_v3.1_04225, LALB_v3.1_04392, LALB_v3.1_04429, LALB_v3.1_05077, LALB_v3.1_05671, LALB_v3.1_05767, LALB_v3.1_06023, LALB_v3.1_06427, LALB_v3.1_06474, LALB_v3.1_06490, LALB_v3.1_06724, LALB_v3.1_07536, LALB_v3.1_07812, LALB_v3.1_08016, LALB_v3.1_08153, LALB_v3.1_08348, LALB_v3.1_08351, LALB_v3.1_08420, LALB_v3.1_09992								
.GO:0032502	BP	developmental process	115/341	1765/9865	7.58436E-13	1	115	1.884932668	1.36165E-09	LALB_v3.1_00210, LALB_v3.1_00275, LALB_v3.1_00310, LALB_v3.1_00343, LALB_v3.1_00437, LALB_v3.1_00443, LALB_v3.1_00720, LALB_v3.1_00841, LALB_v3.1_01007, LALB_v3.1_01054, LALB_v3.1_01245, LALB_v3.1_01286, LALB_v3.1_01512, LALB_v3.1_01515, LALB_v3.1_01558, LALB_v3.1_01708, LALB_v3.1_01936, LALB_v3.1_02017, LALB_v3.1_02200, LALB_v3.1_02233, LALB_v3.1_02353, LALB_v3.1_02379, LALB_v3.1_02439, LALB_v3.1_02518, LALB_v3.1_02543, LALB_v3.1_02566, LALB_v3.1_02597, LALB_v3.1_02664, LALB_v3.1_02697, LALB_v3.1_02759, LALB_v3.1_02769, LALB_v3.1_02775, LALB_v3.1_03026, LALB_v3.1_03505, LALB_v3.1_03695, LALB_v3.1_03776, LALB_v3.1_04018, LALB_v3.1_04126, LALB_v3.1_04225, LALB_v3.1_04329, LALB_v3.1_04392, LALB_v3.1_04443, LALB_v3.1_04457, LALB_v3.1_04554, LALB_v3.1_04799, LALB_v3.1_04846, LALB_v3.1_04927, LALB_v3.1_04957, LALB_v3.1_05077, LALB_v3.1_05470, LALB_v3.1_05489, LALB_v3.1_05525, LALB_v3.1_05530, LALB_v3.1_05813, LALB_v3.1_05815, LALB_v3.1_05823, LALB_v3.1_05930, LALB_v3.1_05988, LALB_v3.1_05997, LALB_v3.1_06024, LALB_v3.1_06082, LALB_v3.1_06162, LALB_v3.1_06164, LALB_v3.1_06251, LALB_v3.1_06345, LALB_v3.1_06355, LALB_v3.1_06529, LALB_v3.1_07299, LALB_v3.1_07306, LALB_v3.1_07308, LALB_v3.1_07314, LALB_v3.1_07786, LALB_v3.1_07812, LALB_v3.1_07814, LALB_v3.1_07816, LALB_v3.1_07828, LALB_v3.1_07862, LALB_v3.1_07918, LALB_v3.1_07928, LALB_v3.1_07930, LALB_v3.1_08090, LALB_v3.1_08146, LALB_v3.1_08153, LALB_v3.1_08221, LALB_v3.1_08290, LALB_v3.1_08303, LALB_v3.1_08347, LALB_v3.1_08348, LALB_v3.1_08351, LALB_v3.1_08402, LALB_v3.1_08420, LALB_v3.1_08440, LALB_v3.1_08442, LALB_v3.1_08466, LALB_v3.1_08467, LALB_v3.1_08634, LALB_v3.1_08637, LALB_v3.1_08644, LALB_v3.1_08689, LALB_v3.1_08809, LALB_v3.1_08947, LALB_v3.1_08976, LALB_v3.1_09119, LALB_v3.1_09278, LALB_v3.1_09372, LALB_v3.1_09380, LALB_v3.1_09381, LALB_v3.1_09633, LALB_v3.1_09945, LALB_v3.1_09987, LALB_v3.1_09990, LALB_v3.1_09992, LALB_v3.1_10410, LALB_v3.1_10546, LALB_v3.1_10682								
...GO:0051239	BP	regulation of multicellular organismal process	44/341	678/9865	4.41458E-05	3.00E+00	4.40E+01	1.877438386	9.91E-03	LALB_v3.1_00310, LALB_v3.1_00841, LALB_v3.1_01007, LALB_v3.1_01515, LALB_v3.1_01936, LALB_v3.1_02566, LALB_v3.1_02597, LALB_v3.1_02664, LALB_v3.1_03505, LALB_v3.1_04022, LALB_v3.1_04392, LALB_v3.1_04429, LALB_v3.1_04927, LALB_v3.1_05530, LALB_v3.1_05671, LALB_v3.1_05815, LALB_v3.1_05930, LALB_v3.1_05981, LALB_v3.1_05988, LALB_v3.1_06086, LALB_v3.1_06345, LALB_v3.1_06355, LALB_v3.1_06427, LALB_v3.1_06724, LALB_v3.1_06815, LALB_v3.1_07299, LALB_v3.1_07306, LALB_v3.1_07308, LALB_v3.1_07786, LALB_v3.1_07814, LALB_v3.1_07828, LALB_v3.1_07867, LALB_v3.1_07930, LALB_v3.1_08090, LALB_v3.1_08153, LALB_v3.1_08221, LALB_v3.1_08348, LALB_v3.1_08351, LALB_v3.1_08637, LALB_v3.1_08644, LALB_v3.1_08976, LALB_v3.1_10410, LALB_v3.1_10682, LALB_v3.1_10771								
......GO:0010558	BP	negative regulation of macromolecule biosynthetic process	37/341	579/9865	0.000246753	7	37	1.848697572	0.031270855	LALB_v3.1_00275, LALB_v3.1_00343, LALB_v3.1_00443, LALB_v3.1_00920, LALB_v3.1_01515, LALB_v3.1_01708, LALB_v3.1_01936, LALB_v3.1_02543, LALB_v3.1_02566, LALB_v3.1_03499, LALB_v3.1_03505, LALB_v3.1_03746, LALB_v3.1_04018, LALB_v3.1_04022, LALB_v3.1_04126, LALB_v3.1_04392, LALB_v3.1_04451, LALB_v3.1_04927, LALB_v3.1_05682, LALB_v3.1_05988, LALB_v3.1_06082, LALB_v3.1_06345, LALB_v3.1_06815, LALB_v3.1_07231, LALB_v3.1_07299, LALB_v3.1_07308, LALB_v3.1_07786, LALB_v3.1_07862, LALB_v3.1_07928, LALB_v3.1_08153, LALB_v3.1_08466, LALB_v3.1_08467, LALB_v3.1_09119, LALB_v3.1_09633, LALB_v3.1_09990, LALB_v3.1_10410, LALB_v3.1_10723								
.GO:0032501	BP	multicellular organismal process	77/341	1211/9865	7.79128E-08	1.00E+00	7.70E+01	1.839455529	4.66E-05	LALB_v3.1_00210, LALB_v3.1_00275, LALB_v3.1_00343, LALB_v3.1_00443, LALB_v3.1_00720, LALB_v3.1_00841, LALB_v3.1_01007, LALB_v3.1_01245, LALB_v3.1_01286, LALB_v3.1_01512, LALB_v3.1_01515, LALB_v3.1_01522, LALB_v3.1_01558, LALB_v3.1_01936, LALB_v3.1_02017, LALB_v3.1_02379, LALB_v3.1_02543, LALB_v3.1_02566, LALB_v3.1_02697, LALB_v3.1_02775, LALB_v3.1_03026, LALB_v3.1_03307, LALB_v3.1_03505, LALB_v3.1_03695, LALB_v3.1_03776, LALB_v3.1_03886, LALB_v3.1_04018, LALB_v3.1_04225, LALB_v3.1_04392, LALB_v3.1_04429, LALB_v3.1_04443, LALB_v3.1_04457, LALB_v3.1_04554, LALB_v3.1_04799, LALB_v3.1_04846, LALB_v3.1_04927, LALB_v3.1_04957, LALB_v3.1_05077, LALB_v3.1_05079, LALB_v3.1_05489, LALB_v3.1_05671, LALB_v3.1_05682, LALB_v3.1_05815, LALB_v3.1_05823, LALB_v3.1_06082, LALB_v3.1_06086, LALB_v3.1_06345, LALB_v3.1_06355, LALB_v3.1_06815, LALB_v3.1_07299, LALB_v3.1_07306, LALB_v3.1_07308, LALB_v3.1_07314, LALB_v3.1_07593, LALB_v3.1_07786, LALB_v3.1_07814, LALB_v3.1_07828, LALB_v3.1_07838, LALB_v3.1_07862, LALB_v3.1_07928, LALB_v3.1_08090, LALB_v3.1_08153, LALB_v3.1_08221, LALB_v3.1_08348, LALB_v3.1_08351, LALB_v3.1_08420, LALB_v3.1_08442, LALB_v3.1_08633, LALB_v3.1_08634, LALB_v3.1_08644, LALB_v3.1_08809, LALB_v3.1_09119, LALB_v3.1_09372, LALB_v3.1_09945, LALB_v3.1_10410, LALB_v3.1_10618, LALB_v3.1_10682								
......GO:0045935	BP	positive regulation of nucleobase-containing compound metabolic process	34/341	535/9865	0.00055657	6	34	1.838517828	0.049548547	LALB_v3.1_00275, LALB_v3.1_00343, LALB_v3.1_01515, LALB_v3.1_01708, LALB_v3.1_01936, LALB_v3.1_02496, LALB_v3.1_02543, LALB_v3.1_02769, LALB_v3.1_02775, LALB_v3.1_03695, LALB_v3.1_04018, LALB_v3.1_04801, LALB_v3.1_04927, LALB_v3.1_04957, LALB_v3.1_05489, LALB_v3.1_05741, LALB_v3.1_06082, LALB_v3.1_06345, LALB_v3.1_06427, LALB_v3.1_06491, LALB_v3.1_07306, LALB_v3.1_07308, LALB_v3.1_07786, LALB_v3.1_07814, LALB_v3.1_07928, LALB_v3.1_08153, LALB_v3.1_08221, LALB_v3.1_08402, LALB_v3.1_08809, LALB_v3.1_09119, LALB_v3.1_09633, LALB_v3.1_09987, LALB_v3.1_09990, LALB_v3.1_10723								
......GO:0031327	BP	negative regulation of cellular biosynthetic process	37/341	589/9865	0.000406486	6	37	1.817310517	0.041701621	LALB_v3.1_00275, LALB_v3.1_00343, LALB_v3.1_00443, LALB_v3.1_00920, LALB_v3.1_01515, LALB_v3.1_01708, LALB_v3.1_01936, LALB_v3.1_02543, LALB_v3.1_02566, LALB_v3.1_03499, LALB_v3.1_03505, LALB_v3.1_03746, LALB_v3.1_04018, LALB_v3.1_04022, LALB_v3.1_04126, LALB_v3.1_04392, LALB_v3.1_04451, LALB_v3.1_04927, LALB_v3.1_05682, LALB_v3.1_05988, LALB_v3.1_06082, LALB_v3.1_06345, LALB_v3.1_06815, LALB_v3.1_07231, LALB_v3.1_07299, LALB_v3.1_07308, LALB_v3.1_07786, LALB_v3.1_07862, LALB_v3.1_07928, LALB_v3.1_08153, LALB_v3.1_08466, LALB_v3.1_08467, LALB_v3.1_09119, LALB_v3.1_09633, LALB_v3.1_09990, LALB_v3.1_10410, LALB_v3.1_10723								
.....GO:0009890	BP	negative regulation of biosynthetic process	37/341	592/9865	0.000427453	5	37	1.808101173	0.043032956	LALB_v3.1_00275, LALB_v3.1_00343, LALB_v3.1_00443, LALB_v3.1_00920, LALB_v3.1_01515, LALB_v3.1_01708, LALB_v3.1_01936, LALB_v3.1_02543, LALB_v3.1_02566, LALB_v3.1_03499, LALB_v3.1_03505, LALB_v3.1_03746, LALB_v3.1_04018, LALB_v3.1_04022, LALB_v3.1_04126, LALB_v3.1_04392, LALB_v3.1_04451, LALB_v3.1_04927, LALB_v3.1_05682, LALB_v3.1_05988, LALB_v3.1_06082, LALB_v3.1_06345, LALB_v3.1_06815, LALB_v3.1_07231, LALB_v3.1_07299, LALB_v3.1_07308, LALB_v3.1_07786, LALB_v3.1_07862, LALB_v3.1_07928, LALB_v3.1_08153, LALB_v3.1_08466, LALB_v3.1_08467, LALB_v3.1_09119, LALB_v3.1_09633, LALB_v3.1_09990, LALB_v3.1_10410, LALB_v3.1_10723								
..GO:0042995	CC	cell projection	38/341	613/9865	0.000520571	2	38	1.793353203	0.036250666	LALB_v3.1_00437, LALB_v3.1_00442, LALB_v3.1_00841, LALB_v3.1_01054, LALB_v3.1_02017, LALB_v3.1_02050, LALB_v3.1_02233, LALB_v3.1_02256, LALB_v3.1_02351, LALB_v3.1_02497, LALB_v3.1_02566, LALB_v3.1_02759, LALB_v3.1_03776, LALB_v3.1_04554, LALB_v3.1_05815, LALB_v3.1_05981, LALB_v3.1_06023, LALB_v3.1_06474, LALB_v3.1_06815, LALB_v3.1_06828, LALB_v3.1_07003, LALB_v3.1_07594, LALB_v3.1_07812, LALB_v3.1_07919, LALB_v3.1_08090, LALB_v3.1_08146, LALB_v3.1_08348, LALB_v3.1_08351, LALB_v3.1_08420, LALB_v3.1_08644, LALB_v3.1_08947, LALB_v3.1_09278, LALB_v3.1_09380, LALB_v3.1_09381, LALB_v3.1_09992, LALB_v3.1_10410, LALB_v3.1_10499, LALB_v3.1_10682								
....GO:0010646	BP	regulation of cell communication	55/341	890/9865	1.8435E-05	4	55	1.78778543	0.004728133	LALB_v3.1_00056, LALB_v3.1_00112, LALB_v3.1_00210, LALB_v3.1_00841, LALB_v3.1_01007, LALB_v3.1_01054, LALB_v3.1_01150, LALB_v3.1_01365, LALB_v3.1_01512, LALB_v3.1_01522, LALB_v3.1_01908, LALB_v3.1_01936, LALB_v3.1_02051, LALB_v3.1_02566, LALB_v3.1_03151, LALB_v3.1_03505, LALB_v3.1_03585, LALB_v3.1_03776, LALB_v3.1_04392, LALB_v3.1_04510, LALB_v3.1_04554, LALB_v3.1_04800, LALB_v3.1_04927, LALB_v3.1_05530, LALB_v3.1_05671, LALB_v3.1_05815, LALB_v3.1_05930, LALB_v3.1_05966, LALB_v3.1_05988, LALB_v3.1_06144, LALB_v3.1_06251, LALB_v3.1_06474, LALB_v3.1_06724, LALB_v3.1_06815, LALB_v3.1_07299, LALB_v3.1_07815, LALB_v3.1_07918, LALB_v3.1_07930, LALB_v3.1_08132, LALB_v3.1_08221, LALB_v3.1_08348, LALB_v3.1_08351, LALB_v3.1_08420, LALB_v3.1_08466, LALB_v3.1_08467, LALB_v3.1_08637, LALB_v3.1_08644, LALB_v3.1_08689, LALB_v3.1_08857, LALB_v3.1_08976, LALB_v3.1_09119, LALB_v3.1_09278, LALB_v3.1_09945, LALB_v3.1_09992, LALB_v3.1_10771								
...GO:0023051	BP	regulation of signaling	55/341	890/9865	1.8435E-05	3.00E+00	5.50E+01	1.78778543	4.73E-03	LALB_v3.1_00056, LALB_v3.1_00112, LALB_v3.1_00210, LALB_v3.1_00841, LALB_v3.1_01007, LALB_v3.1_01054, LALB_v3.1_01150, LALB_v3.1_01365, LALB_v3.1_01512, LALB_v3.1_01522, LALB_v3.1_01908, LALB_v3.1_01936, LALB_v3.1_02051, LALB_v3.1_02566, LALB_v3.1_03151, LALB_v3.1_03505, LALB_v3.1_03585, LALB_v3.1_03776, LALB_v3.1_04392, LALB_v3.1_04510, LALB_v3.1_04554, LALB_v3.1_04800, LALB_v3.1_04927, LALB_v3.1_05530, LALB_v3.1_05671, LALB_v3.1_05815, LALB_v3.1_05930, LALB_v3.1_05966, LALB_v3.1_05988, LALB_v3.1_06144, LALB_v3.1_06251, LALB_v3.1_06474, LALB_v3.1_06724, LALB_v3.1_06815, LALB_v3.1_07299, LALB_v3.1_07815, LALB_v3.1_07918, LALB_v3.1_07930, LALB_v3.1_08132, LALB_v3.1_08221, LALB_v3.1_08348, LALB_v3.1_08351, LALB_v3.1_08420, LALB_v3.1_08466, LALB_v3.1_08467, LALB_v3.1_08637, LALB_v3.1_08644, LALB_v3.1_08689, LALB_v3.1_08857, LALB_v3.1_08976, LALB_v3.1_09119, LALB_v3.1_09278, LALB_v3.1_09945, LALB_v3.1_09992, LALB_v3.1_10771								
...GO:0050793	BP	regulation of developmental process	43/341	697/9865	0.000212124	3	43	1.784754099	0.027865846	LALB_v3.1_00310, LALB_v3.1_01515, LALB_v3.1_01936, LALB_v3.1_02200, LALB_v3.1_02566, LALB_v3.1_02597, LALB_v3.1_04022, LALB_v3.1_04392, LALB_v3.1_04927, LALB_v3.1_05489, LALB_v3.1_05530, LALB_v3.1_05671, LALB_v3.1_05815, LALB_v3.1_05930, LALB_v3.1_06024, LALB_v3.1_06082, LALB_v3.1_06086, LALB_v3.1_06345, LALB_v3.1_06474, LALB_v3.1_06491, LALB_v3.1_06815, LALB_v3.1_07299, LALB_v3.1_07306, LALB_v3.1_07308, LALB_v3.1_07786, LALB_v3.1_07828, LALB_v3.1_07867, LALB_v3.1_07930, LALB_v3.1_08153, LALB_v3.1_08221, LALB_v3.1_08348, LALB_v3.1_08351, LALB_v3.1_08420, LALB_v3.1_08637, LALB_v3.1_08644, LALB_v3.1_08976, LALB_v3.1_09119, LALB_v3.1_09372, LALB_v3.1_09633, LALB_v3.1_09987, LALB_v3.1_10410, LALB_v3.1_10682, LALB_v3.1_10771								
........GO:0006357	BP	regulation of transcription by RNA polymerase II	41/341	672/9865	0.000394155	9	41	1.765051145	0.04082534	LALB_v3.1_00275, LALB_v3.1_00343, LALB_v3.1_00432, LALB_v3.1_00443, LALB_v3.1_00920, LALB_v3.1_01515, LALB_v3.1_01626, LALB_v3.1_01708, LALB_v3.1_02543, LALB_v3.1_02559, LALB_v3.1_02775, LALB_v3.1_03695, LALB_v3.1_04018, LALB_v3.1_04022, LALB_v3.1_04126, LALB_v3.1_04392, LALB_v3.1_04510, LALB_v3.1_04927, LALB_v3.1_04957, LALB_v3.1_05489, LALB_v3.1_05682, LALB_v3.1_05741, LALB_v3.1_06082, LALB_v3.1_06345, LALB_v3.1_06529, LALB_v3.1_07231, LALB_v3.1_07306, LALB_v3.1_07308, LALB_v3.1_07786, LALB_v3.1_07814, LALB_v3.1_07862, LALB_v3.1_08153, LALB_v3.1_08221, LALB_v3.1_08402, LALB_v3.1_08466, LALB_v3.1_08467, LALB_v3.1_08809, LALB_v3.1_09945, LALB_v3.1_09987, LALB_v3.1_09990, LALB_v3.1_10546								
